ref_date,user_source,msgid,title,int_page_read_user,int_page_read_count,ori_page_read_user,ori_page_read_count,share_user,share_count,add_to_fav_user,add_to_fav_count
2017/1/31,0,2247487675_2,【干货】如何从铅锌矿中提银,3,3,0,0,0,0,0,0
2017/1/31,0,2247487675_1,【资讯】2016年宁夏有色金属冶炼及压延加工业价格同比上涨4.9%,2,2,0,0,0,0,0,0
2017/1/31,0,2247487674_3,【供求】有色矿产信息（01.25日更新）,4,4,0,0,0,0,0,0
2017/1/31,0,2247487674_2,【怪事】26吨世界最大自然铜 外观酷似中国地图,3,3,0,0,0,0,0,0
2017/1/31,0,2247487674_1,【资讯】智利为国有铜矿巨头Codelco注资9.75亿美元,3,3,0,0,0,0,0,0
2017/2/1,0,2247487680_3,【供求】有色矿产信息（02.01日更新）,193,210,0,0,3,3,0,0
2017/2/1,0,2247487680_2,【金子】晒晒狗头金,363,398,0,0,18,27,0,0
2017/2/1,0,2247487680_1,【资讯】普朗铜矿快速推进一期建设,226,239,0,0,3,3,1,1
2017/2/1,0,2247487679_3,【供求】有色矿产信息（01.30日更新）,25,27,0,0,0,0,0,0
2017/2/1,0,2247487679_2,【矿物】绝美矿物标本,76,88,0,0,5,5,0,0
2017/2/1,0,2247487679_1,【资讯】Cochilco：智利今年铜产量将增加4.3%,18,19,0,0,1,1,0,0
2017/2/1,0,2247487678_3,【供求】有色矿产信息（01.29日更新）,4,4,0,0,0,0,0,0
2017/2/1,0,2247487678_2,【干货】中国的80个成矿区（带）,17,18,0,0,0,0,0,0
2017/2/1,0,2247487678_1,【分析】铅价将再上一个台阶？,31,32,0,0,0,0,0,0
2017/2/1,0,2247487677_3,【供求】有色矿产信息（01.28日更新）,4,4,0,0,0,0,0,0
2017/2/1,0,2247487677_2,【收藏】金属矿物名称及代号,11,13,0,0,0,0,0,0
2017/2/1,0,2247487677_1,【重磅】四部委定调有色行业新材料发展方向,14,14,0,0,0,0,0,0
2017/2/1,0,2247487676_3,【供求】有色矿产信息（01.27日更新）,2,2,0,0,0,0,0,0
2017/2/1,0,2247487676_2,【介绍】金属材料的八大检验，这个你要知道,7,7,0,0,0,0,0,0
2017/2/1,0,2247487676_1,【资讯】2017年锌锭冶炼厂预计减产情况统计,10,11,0,0,1,1,1,1
2017/2/1,0,2247487675_3,【供求】有色矿产信息（01.26日更新）,2,2,0,0,0,0,0,0
2017/2/1,0,2247487675_2,【干货】如何从铅锌矿中提银,3,3,0,0,0,0,1,1
2017/2/1,0,2247487675_1,【资讯】2016年宁夏有色金属冶炼及压延加工业价格同比上涨4.9%,2,2,0,0,0,0,0,0
2017/2/2,0,2247487681_2,【供求】有色矿产信息（02.02日更新）,130,142,0,0,2,2,1,1
2017/2/2,0,2247487681_1,【介绍】南极有多少矿藏？,255,268,0,0,4,4,1,1
2017/2/2,0,2247487680_3,【供求】有色矿产信息（02.01日更新）,48,54,0,0,0,0,0,0
2017/2/2,0,2247487680_2,【金子】晒晒狗头金,95,105,0,0,6,7,0,0
2017/2/2,0,2247487680_1,【资讯】普朗铜矿快速推进一期建设,38,39,0,0,0,0,0,0
2017/2/2,0,2247487679_3,【供求】有色矿产信息（01.30日更新）,5,5,0,0,0,0,0,0
2017/2/2,0,2247487679_2,【矿物】绝美矿物标本,15,16,0,0,2,4,0,0
2017/2/2,0,2247487679_1,【资讯】Cochilco：智利今年铜产量将增加4.3%,6,6,0,0,0,0,0,0
2017/2/2,0,2247487678_3,【供求】有色矿产信息（01.29日更新）,2,2,0,0,0,0,0,0
2017/2/2,0,2247487678_2,【干货】中国的80个成矿区（带）,9,9,0,0,0,0,0,0
2017/2/2,0,2247487678_1,【分析】铅价将再上一个台阶？,24,24,0,0,0,0,0,0
2017/2/2,0,2247487677_3,【供求】有色矿产信息（01.28日更新）,1,1,0,0,0,0,0,0
2017/2/2,0,2247487677_2,【收藏】金属矿物名称及代号,6,6,0,0,0,0,0,0
2017/2/2,0,2247487677_1,【重磅】四部委定调有色行业新材料发展方向,5,5,0,0,0,0,0,0
2017/2/2,0,2247487676_3,【供求】有色矿产信息（01.27日更新）,2,2,0,0,0,0,0,0
2017/2/2,0,2247487676_2,【介绍】金属材料的八大检验，这个你要知道,4,4,0,0,0,0,0,0
2017/2/2,0,2247487676_1,【资讯】2017年锌锭冶炼厂预计减产情况统计,3,4,0,0,0,0,0,0
2017/2/3,0,2247487706_8,【行情】2017.02.03有色矿产及金属价格行情,200,228,0,0,5,5,0,0
2017/2/3,0,2247487706_7,【供求】有色矿产信息（02.03日更新）,103,121,0,0,2,3,0,0
2017/2/3,0,2247487706_6,【资讯】菲律宾下令关停23座矿场 其中多数为镍矿,53,57,0,0,4,4,1,1
2017/2/3,0,2247487706_5,【资讯】全球最大铜矿工人将举行罢工,89,91,0,0,2,2,1,1
2017/2/3,0,2247487706_4,【资讯】美媒蓄意污蔑中冶和江铜在阿富汗毁古城挖铜矿,145,150,0,0,7,7,1,1
2017/2/3,0,2247487706_3,【干货】研究：中国到全球100个主要港口的航程时间,379,451,0,0,43,54,52,52
2017/2/3,0,2247487706_2,【资讯】铜供应紧缺消息接连不断 铜价或将持续上涨,190,217,0,0,18,19,1,1
2017/2/3,0,2247487706_1,【资讯】天津检验检疫检出一批进口散装铜精矿严重短重,532,565,0,0,14,14,0,0
2017/2/3,0,2247487681_2,【供求】有色矿产信息（02.02日更新）,64,72,0,0,1,2,0,0
2017/2/3,0,2247487681_1,【介绍】南极有多少矿藏？,85,90,0,0,3,3,0,0
2017/2/3,0,2247487680_3,【供求】有色矿产信息（02.01日更新）,11,12,0,0,0,0,0,0
2017/2/3,0,2247487680_2,【金子】晒晒狗头金,27,30,0,0,0,0,0,0
2017/2/3,0,2247487680_1,【资讯】普朗铜矿快速推进一期建设,17,17,0,0,0,0,0,0
2017/2/3,0,2247487679_3,【供求】有色矿产信息（01.30日更新）,4,4,0,0,0,0,0,0
2017/2/3,0,2247487679_2,【矿物】绝美矿物标本,19,20,0,0,2,2,0,0
2017/2/3,0,2247487679_1,【资讯】Cochilco：智利今年铜产量将增加4.3%,5,5,0,0,1,1,0,0
2017/2/3,0,2247487678_3,【供求】有色矿产信息（01.29日更新）,1,1,0,0,0,0,0,0
2017/2/3,0,2247487678_2,【干货】中国的80个成矿区（带）,2,2,0,0,0,0,0,0
2017/2/3,0,2247487678_1,【分析】铅价将再上一个台阶？,12,12,0,0,1,1,0,0
2017/2/3,0,2247487677_3,【供求】有色矿产信息（01.28日更新）,3,3,0,0,0,0,0,0
2017/2/3,0,2247487677_2,【收藏】金属矿物名称及代号,5,6,0,0,0,0,0,0
2017/2/3,0,2247487677_1,【重磅】四部委定调有色行业新材料发展方向,47,48,0,0,2,2,0,0
2017/2/4,0,2247487768_5,【供求】有色矿产信息（02.04日更新）,149,173,0,0,1,1,0,0
2017/2/4,0,2247487768_4,【行业】嘉能可2016年锌产量下降24% 铜产量减少5%,93,97,0,0,3,3,1,1
2017/2/4,0,2247487768_3,【资讯】2016年规模以上采矿业固定资产投资同比下降20.4%,30,34,0,0,1,1,0,0
2017/2/4,0,2247487768_2,【收藏】金属类 矿石标本 及简要矿石描述（后续还有）,94,96,0,0,9,10,2,2
2017/2/4,0,2247487768_1,【预测】今年可能轮到铅当明星 有何不同？,662,746,0,0,39,48,6,6
2017/2/4,0,2247487706_8,【行情】2017.02.03有色矿产及金属价格行情,66,69,0,0,1,1,0,0
2017/2/4,0,2247487706_7,【供求】有色矿产信息（02.03日更新）,38,50,0,0,2,2,0,0
2017/2/4,0,2247487706_6,【资讯】菲律宾下令关停23座矿场 其中多数为镍矿,19,21,0,0,1,1,0,0
2017/2/4,0,2247487706_5,【资讯】全球最大铜矿工人将举行罢工,24,26,0,0,0,0,0,0
2017/2/4,0,2247487706_4,【资讯】美媒蓄意污蔑中冶和江铜在阿富汗毁古城挖铜矿,23,24,0,0,1,1,0,0
